Crop_encoded,State_encoded,Season_encoded,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Revenue,Actual_ROI,Predicted_ROI,Crop,State,Season
0,0,4,262.0,935.6,25720.54,68.12,2.78,695000.0,184.41061526814397,148.58534260580294,Arecanut,Andhra Pradesh,Whole Year 
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1159100.0,1257.2,154623940.0,185456.0,0.81125,5029.75,-92.95257110830882,-92.93086131044984,Arhar/Tur,Maharashtra,Kharif     
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
3,28,4,29200.0,1566.0,4403360.0,9052.0,12497.47056,137472176.16,88115.92966965272,87849.08412234651,Coconut ,West Bengal,Whole Year 
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
2,8,1,2232.0,533.2,362030.4,781.2,0.694545455,3681.0909115,-90.79727272124998,-90.66577877918807,Castor seed,Haryana,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
1,2,1,5609.0,2098.563636,883080.96,2131.42,0.821111111,5090.8888882,-92.86690641978423,-92.86288646557374,Arhar/Tur,Assam,Kharif     
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
3,12,4,375957.0,867.6,37212223.86,90229.68,4165.193333,45817126.663,29300.861587181396,29557.416707121614,Coconut ,Karnataka,Whole Year 
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
4,0,2,3394.0,940.7,535946.54,1120.02,2.23,115960.0,41.0705596107056,40.54407205654506,Cotton(lint),Andhra Pradesh,Rabi       
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
1,4,1,63505.0,1298.9,9732141.25,22226.75,0.592962963,3676.3703705999997,-94.84885754434637,-94.85041643509591,Arhar/Tur,Chhattisgarh,Kharif     
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,17,2,72.0,3844.4,12366.72,26.64,1.004,5321.2,-86.697,-86.70034562500008,Castor seed,Meghalaya,Rabi       
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
2,23,1,4756.0,986.2,771423.2,1664.6,0.333636364,1768.2727292000002,-95.579318177,-95.53846023068256,Castor seed,Tamil Nadu,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
1,22,1,7800.0,566.7,935376.0,1638.0,0.946153846,5866.1538451999995,-91.78064474541124,-91.76941517076081,Arhar/Tur,Punjab,Kharif     
3,28,4,24294.0,1612.9,2632011.96,5101.74,12630.52667,138935793.37,89055.13319772069,88847.3619329294,Coconut ,West Bengal,Whole Year 
3,28,4,24294.0,1612.9,2632011.96,5101.74,12630.52667,138935793.37,89055.13319772069,88847.3619329294,Coconut ,West Bengal,Whole Year 
3,28,4,24294.0,1612.9,2632011.96,5101.74,12630.52667,138935793.37,89055.13319772069,88847.3619329294,Coconut ,West Bengal,Whole Year 
3,28,4,24294.0,1612.9,2632011.96,5101.74,12630.52667,138935793.37,89055.13319772069,88847.3619329294,Coconut ,West Bengal,Whole Year 
